Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:22:05.530880,119996520,11093,2029,3.1645069E7,59735.0,26280.0,0.0,2852.7061209772055,5169.800049807567,804.0,0.0,29.440611138491906,52.31135966424678,264214.3622165043,109.35317124196601,9145.37916317354,606399.5676555184,6.4547033E7,0.0,1.19996261E8,10818.270915975516,659554.4594674716,6.4547746E7,0.0,1.19795239E8,59070.63067061135,1545395.071627321,6.4547292E7,0.0,582,629,0,0,0,0,221872,40580,92.4443475527457,16.90882368922032,0.0,26280.0,2416.1563786008287,4861.715924066829,2.363628172632498E7,0,0,0,1211,13122,0,0,0,0.1829081402686379,2416.1563786008232,2852.7061209771928,29.440611138491867,105908,37,11032855,628,7,1086216,0,2411,0,4,0,65532,11013,0,813757.0,704741.1479429876,1238557.0,259.0,3.2567155666666668E7,2.8395391341742083E7,6.4547033E7,1.0311131E7,6897251770,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:23:38.875238,119903953,135077,49242,5.76967803E8,5954085.0,26280.0,0.0,4271.399298177898,7467.558175304208,14492.0,0.0,120.914767881077,856.931792488609,4861573.562966686,1537.2220463824074,650.527637018618,34650.12577872591,1.1685908E7,0.0,1.19903801E8,887.676574669069,41352.66902443568,1.1894809E7,0.0,1.19849068E8,2433.928393005828,67937.0288434455,1.1685908E7,0.0,10270,10258,0,0,0,0,2701540,1354512,1126.5433425701985,410.67870381220877,0.0,26280.0,3162.570803878046,6665.987784555027,4.443539314383684E7,0,0,0,20528,184319,0,0,0,0.36454762838973326,3162.5708038780595,4271.399298178077,120.91476788107713,673589,146,31113913,4047,5,573786,0,3130,0,32,0,6684,133745,0,8.2126478E7,0.0,8.2126478E7,8.2126478E7,1.1685908E7,0.0,1.1685908E7,1.1685908E7,240702174,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:24:05.799103,119522185,125588,25842,3.95892384E8,674002.0,26280.0,0.0,3152.3106029238847,5732.57674680921,860.0,0.0,26.08165002708762,45.8116225492114,3317931.1941126245,1266.9614431831212,789.2952142588317,40427.921009657446,1.1683587E7,-398.0,1.19522185E8,951.7082580203428,44656.92472353086,1.1685178E7,0.0,1.19311987E8,4617.15827560853,102600.87157206518,1.1892331E7,0.0,6840,7428,0,0,0,0,2511868,530200,1050.7505363962348,216.21090678688648,0.0,26280.0,2618.8099187743846,5351.440167549252,2.8637911866859566E7,0,0,0,14268,151430,0,0,0,0.20576806701277192,2618.809918774351,3152.310602923846,26.081650027087687,133435,43,21778985,856,10,263054,0,2614,0,4,252,253,124499,20,5.5202619E7,0.0,5.5202619E7,5.5202619E7,1.1683587E7,0.0,1.1683587E7,1.1683587E7,7017045658,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:25:38.951593,119969142,72940,29559,3.15361877E8,3095992.0,26280.0,0.0,4323.579339182904,7508.02883952781,13604.0,0.0,104.73940255083052,747.567321822548,2654498.179206783,854.3780366454566,1170.4534917754304,59735.26278831702,1.4091215E7,0.0,1.19969142E8,1644.787315427951,72224.63486780248,1.4291551E7,0.0,1.19923288E8,4057.2192976521446,112019.05931633951,1.4091215E7,0.0,5889,5856,0,0,0,0,1458992,843944,607.9896778789999,246.38835876645678,0.0,26280.0,3106.936350598554,6627.807106291909,4.392782703821352E7,0,0,0,11745,102499,0,0,0,0.4052508911434055,3106.9363505985425,4323.57933918289,104.73940255083055,684189,146,25446685,2539,4,4387576,0,3076,0,30,8212,10748,72134,20,4.28799825E7,2.898186107848046E7,6.3373253E7,2.2386712E7,9845549.0,6004278.4385063285,1.4091215E7,5599883.0,360843718,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:26:06.034681,119953625,117785,23650,3.75184481E8,618614.0,26280.0,0.0,3185.3332852231006,5765.85240090526,1100.0,0.0,26.15704016913314,45.349497075233494,3132903.1948805214,1179.0806655488736,848.1243901749259,33313.974895575135,5789016.0,-772.0,1.19953625E8,1018.4203711879532,36859.90713409981,5789016.0,0.0,1.19736523E8,5063.069178400797,88407.79590630403,6192430.0,0.0,6302,6911,0,0,0,0,2355700,481508,981.9211382732285,197.15952727564508,0.0,26280.0,2657.0728249725685,5392.227553017822,2.907611798352457E7,0,0,0,13213,141435,0,0,0,0.2007895742242221,2657.072824972602,3185.333285223076,26.157040169133193,132314,42,29120432,895,10,375806,0,2652,0,4,252,36239,116639,20,6.549353E7,0.0,6.549353E7,6.549353E7,5789016.0,0.0,5789016.0,5789016.0,7137712676,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:27:38.999606,118562443,97304,45384,4.11278165E8,3628601.0,26280.0,0.0,4226.734409685154,7280.9082421984585,12716.0,0.0,79.9533095364002,696.8680030888132,3499478.8864126224,1203.4839734198122,830.926734741073,42915.689183599075,7400803.0,0.0,1.18562443E8,1218.4870250660258,52824.02522706055,7612633.0,0.0,1.18510443E8,2611.3399951523816,76798.85476128479,7400803.0,0.0,6090,6059,0,0,0,0,1946128,1385964,820.6983386804875,382.7856347393247,0.0,26280.0,2907.7901855796513,6327.292397189154,4.0034629079527676E7,0,0,0,12149,142688,0,0,0,0.46641453588752774,2907.7901855797263,4226.73440968511,79.9533095364005,781663,174,32923382,1941,5,2376634,0,2882,0,25,8208,40102,96515,20,2.057502475E7,1.8566690481940366E7,4.6220383E7,4766131.0,6091180.25,997752.5246844781,7400803.0,5160367.0,479485032,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:28:06.196393,119981130,172652,34113,5.28667162E8,875903.0,26280.0,0.0,3062.0390264809857,5465.926926866636,1580.0,0.0,25.67651628411452,46.75330555793049,4413552.9061945,1723.3126575820716,580.2805614130057,31139.611751367916,5803613.0,-650.0,1.1998113E8,694.9344631655742,34634.17857247788,5803613.0,0.0,1.19980771E8,3517.259937851767,81690.21450806689,6207910.0,0.0,8849,9718,0,0,0,0,3453052,696640,1438.992948307788,284.3197092742834,0.0,26280.0,2561.0865717118463,5120.320991038282,2.621768705126725E7,0,0,0,18567,206765,0,0,0,0.19758242012835067,2561.086571711847,3062.039026481014,25.67651628411456,103182,35,46675026,822,9,241588,0,2556,0,4,251,252,171639,20,2.9322996E7,0.0,2.9322996E7,2.9322996E7,5803613.0,0.0,5803613.0,5803613.0,7257901893,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:29:41.132308,119962788,89930,28145,3.89427139E8,3576536.0,26280.0,0.0,4330.336250417,7526.600347026085,13092.0,0.0,127.07535974418104,819.9213512795221,3276046.527028031,984.2635534612616,1015.9966461710368,73012.41108298447,2.1652816E7,0.0,1.19962709E8,1333.9713440603127,84213.09185570168,2.1653362E7,0.0,1.19962633E8,4262.458534678794,150143.29198487694,2.1652816E7,0.0,6504,6483,0,0,0,0,1798804,720096,749.6491328627674,234.61442059849426,0.0,26280.0,3328.4240948549477,6820.1175654621575,4.651400360672546E7,0,0,0,12987,118075,0,0,0,0.31296563994217724,3328.424094854965,4330.336250416991,127.07535974418191,709484,152,37757976,3209,5,370217,0,3298,0,30,8211,44617,89043,20,1.5781684E7,1.279086238812158E7,3.1235352E7,2460323.0,9784654.75,7919000.3734903885,2.1652816E7,5371770.0,603018079,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:30:06.390031,119928673,93898,19235,3.07899452E8,512315.0,26280.0,0.0,3279.0842403459096,5926.621000852343,1804.0,0.0,26.634520405510855,48.14363878236632,2571626.6117611425,943.3357108854193,1060.077369798115,44150.1356149095,6054644.0,-378.0,1.19131122E8,1268.7425796351322,48880.78968652616,6054644.0,0.0,1.19928673E8,6235.243475096193,113650.57855541972,6368801.0,0.0,5203,5681,0,0,0,0,1877960,388188,782.9487115228899,160.38699936252942,0.0,26280.0,2726.099078076291,5535.882094642657,3.0645990565785173E7,0,0,0,10884,113133,0,0,0,0.2048499435557733,2726.0990780762463,3279.0842403459073,26.634520405510788,137199,43,25287236,721,8,212178,0,2721,0,4,0,65532,93083,0,3.3830505666666664E7,1.9847005236614976E7,4.7953247E7,1.1138564E7,5814776.333333333,228156.79307514237,6054644.0,5600486.0,7378043074,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:31:41.683545,118516022,76557,27696,3.37775067E8,2730014.0,26280.0,0.0,4412.072926055116,7557.5787576833145,12476.0,0.0,98.57069612940539,784.6763858864769,2873072.1404064675,879.6532168452295,1136.8225261865416,41556.1945485725,4971241.0,0.0,1.185158E8,1548.0928993155505,50504.162248529974,4971707.0,0.0,1.18516022E8,4279.329192995137,82166.4350038128,4971241.0,0.0,4364,4381,0,0,0,0,1531140,749556,645.9632943130676,233.68992253216192,0.0,26280.0,3266.1417992767633,6762.875849881728,4.57364897609135E7,0,0,0,8745,104253,0,0,0,0.36176966182060427,3266.1417992767592,4412.072926055096,98.57069612940496,733259,157,29773260,2988,5,4450174,0,3239,0,26,0,5035,75807,0,0,0,0,0,0,0,0,0,722122550,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:32:10.528710,116290812,103977,20691,3.28720849E8,554324.0,26280.0,0.0,3161.4765669331,5739.741720560788,1916.0,0.0,26.790585278623567,47.81316223226834,2831480.5558327343,1072.0365423194396,932.8115058515832,39499.92903560876,5711661.0,-580.0,1.16290812E8,1118.4389859198234,43606.093113294795,5711661.0,0.0,1.16077835E8,5610.33518608025,102266.91553422176,5711890.0,0.0,5677,6096,0,0,0,0,2079540,419136,894.1119097181985,177.9246326012411,0.0,26280.0,2641.216454904238,5370.044785422259,2.8837380997440796E7,0,0,0,11773,124668,0,0,0,0.198995931792608,2641.2164549042254,3161.476566933072,26.790585278623556,134168,43,40788035,852,10,270013,0,2636,0,4,251,56435,103072,20,7.3094002E7,0.0,7.3094002E7,7.3094002E7,5711661.0,0.0,5711661.0,5711661.0,7498543892,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:33:42.241874,119561083,87704,27074,3.79664058E8,3238962.0,26280.0,0.0,4328.925225759375,7476.909034496938,14332.0,0.0,119.63367068035792,894.7403597323691,3202572.3621121766,959.9946497640875,1041.6815476968231,47770.85197029639,8539776.0,0.0,1.19560949E8,1363.2481100988457,55647.376659558286,8743330.0,0.0,1.19511192E8,4414.4052007534965,99146.8759427554,8539776.0,0.0,4931,4916,0,0,0,0,1754080,749808,733.5497287190013,226.44492104508623,0.0,26280.0,3336.0314694453655,6789.67591787571,4.609969906978136E7,0,0,0,9847,114778,0,0,0,0.3086974368329837,3336.031469445364,4328.925225759373,119.63367068035754,803255,175,29247486,1619,4,106767,0,3307,0,28,0,49964,86872,0,1.5061562E7,0.0,1.5061562E7,1.5061562E7,8539776.0,0.0,8539776.0,8539776.0,843725940,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:34:10.636522,119401162,101108,19623,3.08767683E8,516359.0,26280.0,0.0,3053.84027970094,5538.704135253602,2148.0,0.0,26.313968302502097,49.233146283386944,2590293.4009972196,1011.1375633011008,988.9933073801038,44497.7819885865,8540677.0,-486.0,1.19401162E8,1180.938629372838,48985.61375305549,8540893.0,0.0,1.1940089E8,6085.051982468648,119105.46190856682,8756517.0,0.0,5229,5714,0,0,0,0,2022172,398976,846.7924290385047,164.34513426259622,0.0,26280.0,2561.761618805455,5190.291294495983,2.6939123721720785E7,0,0,0,10943,120731,0,0,0,0.19407959805356648,2561.7616188054435,3053.840279700914,26.313968302502165,134468,44,32106636,984,11,182998,0,2557,0,4,256,256,100160,20,2.7926174E7,2.1241235976829786E7,4.2945996E7,1.2906352E7,7164811.0,1945768.3572080208,8540677.0,5788945.0,7621762054,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:35:42.534943,100865591,18968,5269,7.7936188E7,1300872.0,26280.0,0.0,4108.824757486298,7316.439392409151,12236.0,0.0,246.89163029037792,1298.6479515677167,785570.7701152518,240.29007077349104,4161.808508004624,292124.2833731098,3.0005533E7,0.0,1.00865444E8,5317.944008013923,330441.1475973531,3.0005655E7,0.0,1.00864779E8,19146.6930523918,627115.6249453048,3.0015697E7,0.0,1590,1582,0,0,0,0,379360,130172,188.0522367632784,52.237834010212666,0.0,26280.0,3269.2602219746846,6693.03756746583,4.479675187950891E7,0,0,0,3172,24237,0,0,0,0.2777836355967946,3269.260221974667,4108.824757486293,246.8916302903777,611143,136,45260925,6067,5,35276162,0,3215,0,53,8210,252,18705,20,5319623.25,8397451.325519443,1.7663889E7,122.0,1.989673775E7,1.2231666100560937E7,3.0005533E7,5247618.0,945323517,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:36:11.326442,60198932,26034,5650,7.955756E7,1015641.0,26280.0,0.0,3055.909963893367,5551.40054574698,18980.0,0.0,179.75946902654857,948.493592256145,1338449.0110223219,526.3216297591459,1900.0388852065742,102778.32973018537,1.1794212E7,-68.0,6.0198932E7,2312.4085583682286,113625.88536227912,1.1794212E7,0.0,5.9997992E7,10620.993450168182,249480.31178001096,1.1995671E7,0.0,1581,1652,0,0,0,0,520680,116180,432.46614408375217,93.85548567539371,0.0,26280.0,2543.024902158818,5166.702960915086,2.6694819486328714E7,0,0,0,3233,31684,0,0,0,0.21702389183375587,2543.0249021588183,3055.9099638933703,179.7594690265487,123506,41,25287265,10039,11,45341929,0,2510,0,32,253,499,25790,20,4419937.6,7821076.913044794,1.8205081E7,202160.0,7579389.0,2671712.141946808,1.1794212E7,5787871.0,7683249744,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:37:53.408459,90009442,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.055549727771893084,0.11109945554378617,1.0001049111111112E7,1.499297485877207E7,3.0000282E7,114.0,9.0009321E7,2.250233025E7,1.4978860228814038E7,3.0000418E7,34047.0,9.0009328E7,2.2502332E7,1.4979029963408066E7,3.0000403E7,33794.0,0,0,0,0,0,0,112,148,0.055549727771893084,0.055549727771893084,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,11432.333333333332,19584.878920568626,34047.0,114.0,2.9991674666666668E7,14504.926381520636,3.0000282E7,2.9974928E7,1065340884,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:39:11.522273,300,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3333.3333333333335,6666.666666666667,300.0,0.0,300.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3333.3333333333335,3333.3333333333335,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,7803246943,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:39:53.426672,90023528,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05554103589452748,0.11108207178905496,1.0002614222222222E7,1.5000654037219517E7,3.0014736E7,6.0,9.0023416E7,2.2505854E7,1.4995338435356524E7,3.0014843E7,12853.0,9.0023421E7,2.250585525E7,1.4995453257720297E7,3.0014848E7,12682.0,0,0,0,0,0,0,112,148,0.05554103589452748,0.05554103589452748,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,4322.0,7388.235310275384,12853.0,6.0,3.0003483333333332E7,14081.693979537169,3.0014736E7,2.9987692E7,1185373183,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:41:53.450787,90005499,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.055552161318498994,0.11110432263699799,1.0000611E7,1.4997217406190025E7,3.0003273E7,111.0,9.0005356E7,2.2501339E7,1.499133331280021E7,3.0003458E7,14342.0,9.0005367E7,2.250134175E7,1.4991484401095985E7,3.0003416E7,14118.0,0,0,0,0,0,0,112,148,0.055552161318498994,0.055552161318498994,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,4886.333333333334,8188.890421377815,14342.0,132.0,2.9996899E7,9341.42403491031,3.0003273E7,2.9986176E7,1305379269,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:41:11.534410,119997114,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.016667067509640275,0.03333413501928055,3.9999038E7,6.927988629182403E7,1.1999656E8,225.0,1.19996889E8,1.19996889E8,0.0,1.19996889E8,1.19996889E8,1.19996785E8,1.19996785E8,0.0,1.19996785E8,1.19996785E8,0,0,0,0,0,0,64,40,0.016667067509640275,0.016667067509640275,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,225.0,0.0,225.0,225.0,1.1999656E8,0.0,1.1999656E8,1.1999656E8,8043255894,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:43:53.456545,91151893,6,6,5.0,1.0,1.0,0.0,0.8333333333333334,0.408248290463863,1.0,0.0,0.16666666666666669,0.408248290463863,0.06582419522543542,0.13164839045087084,8286535.727272728,1.419065335191161E7,3.1150355E7,20.0,9.1151474E7,1.82302948E7,1.6638644085646467E7,3.1150502E7,83.0,9.1151774E7,1.82303548E7,1.6638823589539787E7,3.1150837E7,20.0,0,0,0,0,0,0,132,180,0.06582419522543542,0.06582419522543542,0.0,1.0,0.49999999999999994,0.5222329678670935,0.2727272727272727,0,0,0,0,12,0,0,0,1.0,0.5,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,8211,252,4,20,7377.0,12546.983860673448,21865.0,119.0,3.037642E7,670335.0154430246,3.1150355E7,2.9978613E7,1426531421,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:45:24.608557,246,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4065.0406504065036,8130.081300813007,246.0,0.0,246.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4065.0406504065036,4065.0406504065036,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,8176333173,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:45:54.619266,90021474,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.0555423031620211,0.1110846063240422,1.0002386E7,1.4728293857545272E7,3.0014191E7,82.0,9.0021392E7,2.2505348E7,1.4258045509543328E7,3.0014281E7,1133375.0,9.0021371E7,2.250534275E7,1.4257868381466059E7,3.0014292E7,1133643.0,0,0,0,0,0,0,112,148,0.0555423031620211,0.0555423031620211,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,377949.0,654450.2014882416,1133643.0,101.0,2.9629181666666668E7,656084.2947589383,3.0014191E7,2.8871635E7,1546563723,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:47:24.614212,324,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3086.4197530864194,6172.839506172839,324.0,0.0,324.0,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3086.4197530864194,3086.4197530864194,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,8296338906,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:47:54.644809,90023944,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05554077923979869,0.11108155847959739,1.0002660444444442E7,1.4725115988434438E7,3.001285E7,79.0,9.0023764E7,2.2505941E7,1.4248691276136603E7,3.0013013E7,1148381.0,9.0023771E7,2.250594275E7,1.4248538800171742E7,3.001303E7,1148622.0,0,0,0,0,0,0,112,148,0.05554077923979869,0.05554077923979869,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,382986.0,663060.2260707545,1148622.0,163.0,2.9624935333333332E7,664120.1432619955,3.001285E7,2.8858093E7,1666591736,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:49:24.624960,221,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4524.886877828054,9049.773755656108,221.0,0.0,221.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4524.886877828054,4524.886877828054,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,8416349551,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:49:54.670031,90030577,5,5,4.0,1.0,1.0,0.0,0.8,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,0.05553668727459117,0.11107337454918234,1.0003397444444444E7,1.4721255403341966E7,3.000934E7,53.0,9.0030475E7,2.250761875E7,1.423595848892792E7,3.0009393E7,1169501.0,9.0030473E7,2.250761825E7,1.4235829275037367E7,3.0009455E7,1169702.0,0,0,0,0,0,0,112,148,0.05553668727459117,0.05553668727459117,0.0,1.0,0.5,0.5270462766947299,0.2777777777777778,0,0,0,0,10,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,8211,252,3,20,389973.6666666666,675264.544739566,1169702.0,104.0,2.9620184666666668E7,671110.0418689422,3.000934E7,2.8845256E7,1786623591,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:51:54.714265,112372597,20,18,1865.0,1786.0,276.0,0.0,93.24999999999997,85.76520887068123,252.0,0.0,99.22222222222223,78.85023447729363,32.490127464082725,0.3381607350411239,3037097.2162162163,8397048.910216749,3.0015737E7,54.0,1.12372472E8,5914340.631578947,1.1093224234764751E7,3.0015846E7,144.0,1.12372531E8,6610148.882352941,1.156645304636141E7,3.0015862E7,149.0,13,13,0,0,0,0,412,408,0.1779793342321705,0.16018140080895346,0.0,276.0,96.07894736842108,81.50456182853829,6642.993598862021,0,0,0,26,38,0,0,0,0.9,96.07894736842105,93.25,99.22222222222223,0,0,0,0,0,0,0,49,0,47,8211,251,16,20,255717.0,521051.27763157827,1186906.0,66.0,2.22187774E7,1.0122742338173697E7,3.0015737E7,1.0703499E7,1929009845,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:51:24.637158,82898917,14,11,1781.0,1507.0,413.0,0.0,127.21428571428574,124.22571180125101,380.0,1.0,137.0,102.99126176525851,39.66276181870989,0.30157209412036107,3454121.541666668,1.4587902679567594E7,7.1296264E7,66.0,8.2898612E7,6376816.307692308,1.9689829681240097E7,7.1296264E7,196.0,8.2697948E7,8269794.8,2.2364362264848623E7,7.1296922E7,177.0,10,10,0,0,0,0,292,220,0.1688803727074022,0.13269172141295887,0.0,413.0,131.52,113.15149137329124,12803.26,0,0,0,20,25,0,0,0,0.7857142857142857,131.52,127.21428571428571,137.0,0,0,0,0,0,0,0,71,0,60,0,492,10,0,778088.5,1099951.9742900142,1555872.0,305.0,4.0570834E7,4.345231981574517E7,7.1296264E7,9845404.0,8619260445,normal
