Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,01/01/1970 08:15:17 AM,101259605,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1580097018944524,6750640.333333333,8756119.159650652,2.3499412E7,224.0,1.01259605E8,6750640.333333333,8756119.159650652,2.3499412E7,224.0,0,0,0,0,0,0,0,0,0,0,0,0.1580097018944524,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,401.0,179.1796119354357,704.0,224.0,1.446519542857143E7,6979120.51493517,2.3499412E7,5759517.0,NeedManualLabel
134.221.96.0-0.0.1.146-0-0-0,134.221.96.0,0,0.0.1.146,0,0,01/01/1970 08:16:27 AM,117320942,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6137011753621958,1652407.633802817,1055584.8197861593,4155965.0,69229.0,1.17320942E8,1652407.633802817,1055584.8197861593,4155965.0,69229.0,0,0,0,0,0,0,0,0,0,0,0,0.6137011753621958,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.28-0-0-0,134.221.96.0,0,0.0.0.28,0,0,01/01/1970 08:16:30 AM,119995292,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20834150726513503,4999803.833333333,4045672.411059552,8962855.0,1035110.0,1.19995292E8,4999803.833333333,4045672.411059552,8962855.0,1035110.0,0,0,0,0,0,0,0,0,0,0,0,0.20834150726513503,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1039313.3333333333,1812.388646527214,1041908.0,1035110.0,8960294.333333334,1500.864861782814,8962855.0,8958378.0,NeedManualLabel
192.168.1.4-239.255.255.250-65383-1900-17,192.168.1.4,65383,239.255.255.250,1900,17,01/01/1970 08:10:16 AM,14996976,6,0,798.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,53.21072728262018,0.4000806562603021,2999395.2,8557.815387118324,3012573.0,2988789.0,1.4996976E7,2999395.2,8557.815387118324,3012573.0,2988789.0,0,0,0,0,0,0,0,0,0,48,0,0.4000806562603021,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,155.16666666666666,133.0,0.0,0,0,0,0,0,0,1,159,0,0,0,0,5,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.20-0-0-0,134.221.96.0,0,0.0.0.20,0,0,01/01/1970 08:08:20 AM,68415433,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13154926608445203,8551929.125,2.4028463405429956E7,6.8018478E7,111.0,6.8415433E7,8551929.125,2.4028463405429956E7,6.8018478E7,111.0,0,0,0,0,0,0,0,0,0,0,0,0.13154926608445203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,396955.0,0.0,396955.0,396955.0,6.8018478E7,0.0,6.8018478E7,6.8018478E7,NeedManualLabel
134.221.96.0-0.0.5.180-0-0-0,134.221.96.0,0,0.0.5.180,0,0,01/01/1970 08:08:20 AM,390025,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.383629254534965,78005.0,172056.97262825473,385778.0,42.0,390025.0,78005.0,172056.97262825473,385778.0,42.0,0,0,0,0,0,0,0,0,0,0,0,15.383629254534965,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.104-0-0-0,134.221.96.0,0,0.0.0.104,0,0,01/01/1970 08:16:40 AM,119998073,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20833667887316823,4999919.708333334,4046347.5283506527,8962972.0,1037837.0,1.19998073E8,4999919.708333334,4046347.5283506527,8962972.0,1037837.0,0,0,0,0,0,0,0,0,0,0,0,0.20833667887316823,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1038768.0833333333,669.491999861699,1039798.0,1037837.0,8961071.333333334,1116.983708950536,8962972.0,8958825.0,NeedManualLabel
134.221.96.0-0.0.0.128-0-0-0,134.221.96.0,0,0.0.0.128,0,0,01/01/1970 08:16:40 AM,119997875,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20833702263477583,4999911.458333333,4045762.9157048604,8962518.0,1037472.0,1.19997875E8,4999911.458333333,4045762.9157048604,8962518.0,1037472.0,0,0,0,0,0,0,0,0,0,0,0,0.20833702263477583,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1039332.25,1284.6191600484667,1041818.0,1037472.0,8960490.666666668,1413.8228854833837,8962518.0,8958498.0,NeedManualLabel
134.221.96.0-0.0.0.116-0-0-0,134.221.96.0,0,0.0.0.116,0,0,01/01/1970 08:16:40 AM,119997660,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20833739591255362,4999902.5,4045556.373737895,8962569.0,1037370.0,1.1999766E8,4999902.5,4045556.373737895,8962569.0,1037370.0,0,0,0,0,0,0,0,0,0,0,0,0.20833739591255362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1039525.5,1393.3066946851852,1041857.0,1037370.0,8960279.5,1403.1025686608132,8962569.0,8958450.0,NeedManualLabel
134.221.96.0-0.0.0.136-0-0-0,134.221.96.0,0,0.0.0.136,0,0,01/01/1970 08:16:40 AM,119997684,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4166747084885405,2448932.326530612,3770658.431319342,8962016.0,8.0,1.19997684E8,2448932.326530612,3770658.431319342,8962016.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.4166747084885405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1039899.3333333334,1427.377336448224,1042162.0,1037528.0,8959890.25,1378.255097446055,8962016.0,8958173.0,NeedManualLabel
