Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:30:07.370235,118419743,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5742285726798106,1767458.8507462689,2188367.582616641,1.4017082E7,0.0,1.18419743E8,1767458.8507462689,2188367.582616641,1.4017082E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5742285726798106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8476454333333332E7,1.3979081683660673E7,4.4044753E7,1.6999639E7,9653671.0,3815719.0251748096,1.4017082E7,6942631.0,3,3,0,NeedManualLabel
192.168.10.102-192.168.10.255-138-138-17,192.168.10.102,138,192.168.10.255,138,17,2022-07-27 08:29:16.132130,58537768,2,0,402.0,0.0,201.0,201.0,201.0,0.0,0,0,0,0,6.867361256411416,0.0341659764000568,5.8537768E7,0.0,5.8537768E7,5.8537768E7,5.8537768E7,5.8537768E7,0.0,5.8537768E7,5.8537768E7,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0341659764000568,0.0,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0.0,0,0,0,0,0,0,1,201,0,0,0,0,1,8,0,0,0,0,5.8537768E7,0.0,5.8537768E7,5.8537768E7,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:30:28.422268,80674670,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,14.725811707689662,0.04958185760164869,2.6891556666666668E7,1.7509275893884655E7,4.7094542E7,1.6116061E7,8.067467E7,2.6891556666666668E7,1.7509275893884655E7,4.7094542E7,1.6116061E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.04958185760164869,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.6891556666666668E7,1.7509275893884655E7,4.7094542E7,1.6116061E7,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:31:23.446915,269,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3717.4721189591082,7434.9442379182165,269.0,0.0,269.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3717.4721189591082,3717.4721189591082,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,135171554,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:31:08.705017,96749363,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15503978046863212,6910668.785714285,1.2507762602123206E7,3.6675706E7,1013518.0,9.6749363E7,6910668.785714285,1.2507762602123206E7,3.6675706E7,1013518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15503978046863212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8048914.0,148.49242404917499,8049019.0,8048809.0,3.63012585E7,529548.7328966995,3.6675706E7,3.5926811E7,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:31:36.222983,97841693,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15330887620679254,6988692.357142857,1.2707940925770357E7,3.7627021E7,1012559.0,9.7841693E7,6988692.357142857,1.2707940925770357E7,3.7627021E7,1012559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15330887620679254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8049130.5,13.435028842544403,8049140.0,8049121.0,3.6847153E7,1102899.902460781,3.7627021E7,3.6067285E7,3,3,0,NeedManualLabel
192.168.10.100-192.168.10.1-68-67-17,192.168.10.100,68,192.168.10.1,67,17,2022-07-27 08:28:48.631821,518,1,1,312.0,300.0,312.0,312.0,312.0,0.0,300.0,300.0,300.0,0.0,1181467.1814671815,3861.003861003861,518.0,0.0,518.0,518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1930.5019305019305,1930.5019305019305,300.0,312.0,306.0,8.48528137423857,72.0,0,0,0,0,0,0,0,0,1.0,306.0,312.0,300.0,0,0,0,0,0,0,0,156,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.100-224.0.0.22-0-0-0,192.168.10.100,0,224.0.0.22,0,0,2022-07-27 08:28:48.637433,574561,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.442755425446558,114912.2,126963.86793966228,265020.0,26.0,574561.0,114912.2,126963.86793966228,265020.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.442755425446558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-224.0.0.22-0-0-0,192.168.10.102,0,224.0.0.22,0,0,2022-07-27 08:28:50.434217,70115158,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14262251252432465,7790573.111111111,2.2006295787641257E7,6.6416799E7,545.0,7.0115158E7,7790573.111111111,2.2006295787641257E7,6.6416799E7,545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14262251252432465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3613729.0,0.0,3613729.0,3613729.0,6.6416799E7,0.0,6.6416799E7,6.6416799E7,-1,-1,0,NeedManualLabel
192.168.10.102-239.255.255.250-62485-1900-17,192.168.10.102,62485,239.255.255.250,1900,17,2022-07-27 08:30:00.466358,6400918,9,0,1143.0,0.0,133.0,123.0,127.0,4.582575694955841,0,0,0,0,178.5681366329017,1.406048319944108,800114.75,1155705.7095046483,2655420.0,9.0,6400918.0,800114.75,1155705.7095046483,2655420.0,9.0,0,0,0,0,0,0,0,0,0,0,0,72,0,1.406048319944108,0.0,123.0,133.0,127.0,4.582575694955841,21.000000000000007,0,0,0,0,0,0,0,0,0.0,127.0,127.0,0.0,0,0,0,0,0,0,1,127,0,0,0,0,8,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:31:54.126515,119230065,259,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.1722708949290603,462132.03488372086,857006.7233262657,6409603.0,0.0,1.19230065E8,462132.03488372086,857006.7233262657,6409603.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1722708949290603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.49065515E7,6736153.0489174975,3.9669731E7,3.0143372E7,6398533.5,15654.637028688976,6409603.0,6387464.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:32:09.789946,118264083,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.28749218813965693,3583760.0909090904,4684003.929269983,1.4928533E7,390513.0,1.18264083E8,3583760.0909090904,4684003.929269983,1.4928533E7,390513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28749218813965693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.143802925E7,6400810.356641174,2.102924E7,8028931.0,1.40966812E7,547453.8357639847,1.4928533E7,1.3392177E7,3,3,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:32:37.523080,78365175,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,15.159795151353903,0.051043081317689906,2.6121725E7,1.9178414647578172E7,4.8266474E7,1.4910941E7,7.8365175E7,2.6121725E7,1.9178414647578172E7,4.8266474E7,1.4910941E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.051043081317689906,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.6121725E7,1.9178414647578172E7,4.8266474E7,1.4910941E7,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:33:23.456017,333,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3003.003003003003,6006.006006006006,333.0,0.0,333.0,333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3003.003003003003,3003.003003003003,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,255180720,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:33:32.784765,116514996,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16306913832791103,6473055.333333334,1.2929313343012119E7,4.7393375E7,1010718.0,1.16514996E8,6473055.333333334,1.2929313343012119E7,4.7393375E7,1010718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16306913832791103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8075691.333333333,48472.233911109695,8131641.0,8046381.0,2.9415931E7,2.1533106979344085E7,4.7393375E7,5551614.0,3,3,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:33:54.156590,118974544,259,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.176936269661181,461141.64341085305,913547.0787752275,6440974.0,0.0,1.18974544E8,461141.64341085305,913547.0787752275,6440974.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176936269661181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1627983666666668E7,2.6391498835462954E7,5.3389574E7,2271905.0,6025537.0,384674.33581277553,6440974.0,5681681.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:33:48.417078,106061871,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.188569179587639,5582203.736842106,1.0139702827439575E7,3.4522839E7,60602.0,1.06061871E8,5582203.736842106,1.0139702827439575E7,3.4522839E7,60602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188569179587639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8048551.0,737.7994307398184,8049193.0,8047745.0,2.4622290666666668E7,1.6331010881264037E7,3.4522839E7,5772870.0,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.103-67-68-17,192.168.10.103,68,192.168.10.1,67,17,2022-07-27 08:30:57.292069,496,1,1,316.0,300.0,316.0,316.0,316.0,0.0,300.0,300.0,300.0,0.0,1241935.4838709678,4032.258064516129,496.0,0.0,496.0,496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2016.1290322580644,2016.1290322580644,300.0,316.0,308.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,308.0,316.0,300.0,0,0,0,0,0,0,0,158,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.103-224.0.0.22-0-0-0,192.168.10.103,0,224.0.0.22,0,0,2022-07-27 08:30:57.295070,480503,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.40576229492844,120125.75,171651.89878039996,365440.0,1364.0,480503.0,120125.75,171651.89878039996,365440.0,1364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40576229492844,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.103-224.0.0.251-5353-5353-17,192.168.10.103,5353,224.0.0.251,5353,17,2022-07-27 08:30:57.297208,113813,4,0,232.0,0.0,77.0,39.0,58.0,21.939310229205777,0,0,0,0,2038.431462135257,35.145370036814775,37937.66666666667,65425.91034394044,113485.0,156.0,113813.0,37937.66666666667,65425.91034394044,113485.0,156.0,0,0,0,0,0,0,0,0,0,0,0,32,0,35.145370036814775,0.0,39.0,77.0,58.0,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,0.0,58.0,58.0,0.0,232,4,2038,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:34:10.053986,119328431,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2765476737056905,3729013.4687499995,4230525.089240875,1.4962856E7,986310.0,1.19328431E8,3729013.4687499995,4230525.089240875,1.4962856E7,986310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2765476737056905,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.006384775E7,7031021.279186894,2.0220606E7,4000024.0,1.4260621E7,468331.7484654085,1.4962856E7,1.4017392E7,3,3,0,NeedManualLabel
192.168.10.102-192.168.10.255-138-138-17,192.168.10.102,138,192.168.10.255,138,17,2022-07-27 08:32:13.665132,0,1,0,201.0,0.0,201.0,201.0,201.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0.0,0,0,0,0,0,0,1,201,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:34:45.674815,78330422,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,15.166521125087263,0.05106572769389651,2.6110140666666668E7,2.0635475935899258E7,4.9936842E7,1.3999066E7,7.8330422E7,2.6110140666666668E7,2.0635475935899258E7,4.9936842E7,1.3999066E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.05106572769389651,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.6110140666666668E7,2.0635475935899258E7,4.9936842E7,1.3999066E7,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:35:23.465576,291,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3436.426116838488,6872.852233676976,291.0,0.0,291.0,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3436.426116838488,3436.426116838488,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,375190237,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:35:54.159118,119290802,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.8693813459314323,537345.9549549548,1052917.453744486,6436788.0,0.0,1.19290802E8,537345.9549549548,1052917.453744486,6436788.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8693813459314323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7170513E7,1.0959610835613735E7,3.2731663E7,7046714.0,5607486.0,575394.3056675714,6436788.0,5196956.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:35:54.700405,77485622,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2581124018079122,4078190.631578948,8626674.898485454,3.9097479E7,1.0,7.7485622E7,4078190.631578948,8626674.898485454,3.9097479E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581124018079122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.2506092E7,0.0,3.2506092E7,3.2506092E7,3.9097479E7,0.0,3.9097479E7,3.9097479E7,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:35:33.308865,105633276,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10413385266968338,1.0563327600000001E7,1.8011976072054986E7,4.4787697E7,852194.0,1.05633276E8,1.0563327600000001E7,1.8011976072054986E7,4.4787697E7,852194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10413385266968338,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8049181.0,0.0,8049181.0,8049181.0,4.4662945E7,176425.97033316834,4.4787697E7,4.4538193E7,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:36:10.380920,118116324,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4063790539231478,2513113.276595745,3404270.188833173,1.4095176E7,0.0,1.18116324E8,2513113.276595745,3404270.188833173,1.4095176E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4063790539231478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8130076.0,8081142.669840918,2.331084E7,19.0,9331710.285714285,3981109.084665466,1.4095176E7,5181720.0,3,3,0,NeedManualLabel
192.168.10.100-192.168.10.1-68-67-17,192.168.10.100,68,192.168.10.1,67,17,2022-07-27 08:33:48.655694,693,1,1,312.0,300.0,312.0,312.0,312.0,0.0,300.0,300.0,300.0,0.0,883116.8831168831,2886.002886002886,693.0,0.0,693.0,693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1443.001443001443,1443.001443001443,300.0,312.0,306.0,8.48528137423857,72.0,0,0,0,0,0,0,0,0,1.0,306.0,312.0,300.0,0,0,0,0,0,0,0,156,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.100-224.0.0.22-0-0-0,192.168.10.100,0,224.0.0.22,0,0,2022-07-27 08:33:48.666126,544899,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.011214922398462,108979.8,116899.48761735443,233806.0,65.0,544899.0,108979.8,116899.48761735443,233806.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.011214922398462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.1-68-67-17,192.168.10.102,68,192.168.10.1,67,17,2022-07-27 08:33:50.569664,242,1,1,300.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,0.0,2479338.8429752067,8264.462809917355,242.0,0.0,242.0,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4132.231404958678,4132.231404958678,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,300.0,300.0,300.0,0,0,0,0,0,0,0,150,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-224.0.0.22-0-0-0,192.168.10.102,0,224.0.0.22,0,0,2022-07-27 08:33:50.693073,358677,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.940118825572869,89669.25,103720.78900707417,187225.0,7.0,358677.0,89669.25,103720.78900707417,187225.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.940118825572869,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-239.255.255.250-62485-1900-17,192.168.10.102,62485,239.255.255.250,1900,17,2022-07-27 08:33:50.838795,15048412,6,0,798.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,53.02885115054,0.39871316654541356,3009682.4,937809.6502821349,4335628.0,1683115.0,1.5048412E7,3009682.4,937809.6502821349,4335628.0,1683115.0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.39871316654541356,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,133.0,133.0,0.0,0,0,0,0,0,0,1,133,0,0,0,0,5,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:36:53.090857,78288707,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,15.174602385501142,0.05109293732491967,2.6096235666666668E7,2.047774764129259E7,4.9741328E7,1.4131019E7,7.8288707E7,2.6096235666666668E7,2.047774764129259E7,4.9741328E7,1.4131019E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.05109293732491967,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.6096235666666668E7,2.047774764129259E7,4.9741328E7,1.4131019E7,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:37:25.271532,2594641,1,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.156229320356843,1.5416390938091242,864880.3333333333,822508.5122053956,1695575.0,50810.0,0,0,0,0,0,2543831.0,1271915.5,599145.0107282043,1695575.0,848256.0,0,0,0,0,0,0,32,60,0.38540977345228106,1.156229320356843,0.0,1.0,0.75,0.5,0.25,0,0,0,0,4,0,0,0,3.0,0.75,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,499590543,NeedManualLabel
192.168.10.102-255.255.255.255-68-67-17,192.168.10.102,68,255.255.255.255,67,17,2022-07-27 08:29:12.310485,2999784,2,0,600.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,200.01440103687466,0.6667146701229155,2999784.0,0.0,2999784.0,2999784.0,2999784.0,2999784.0,0.0,2999784.0,2999784.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.6667146701229155,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,300.0,300.0,0.0,0,0,0,0,0,0,1,300,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:37:54.473892,119743065,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.7621062230200972,570205.0714285716,971844.4659261196,5774413.0,0.0,1.19743065E8,570205.0714285716,971844.4659261196,5774413.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7621062230200972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.89556005E7,6688915.487507111,4.3685378E7,3.4225823E7,5387290.5,547473.8897997785,5774413.0,5000168.0,-1,-1,0,NeedManualLabel
